geocode,valor,data
2916708,12,31/12/2000
2916807,14,31/12/2000
2916856,33,31/12/2000
2916906,1,31/12/2000
2917003,2,31/12/2000
2917102,8,31/12/2000
2917201,13,31/12/2000
2917508,10,31/12/2000
2917607,2,31/12/2000
2917706,62,31/12/2000
2918001,1182,31/12/2000
2918100,21,31/12/2000
2918357,1,31/12/2000
2918753,1,31/12/2000
2918803,3,31/12/2000
2919058,1,31/12/2000
2919405,10,31/12/2000
2919504,4,31/12/2000
2919801,5,31/12/2000
2919900,5,31/12/2000
2919926,1,31/12/2000
2920106,477,31/12/2000
2920304,56,31/12/2000
2920403,2,31/12/2000
2920502,46,31/12/2000
2920809,30,31/12/2000
2920908,11,31/12/2000
2921005,7,31/12/2000
2921104,28,31/12/2000
2921203,3,31/12/2000
2921302,18,31/12/2000
2921708,1,31/12/2000
2922003,1,31/12/2000
2922102,299,31/12/2000
2922250,27,31/12/2000
2922409,1,31/12/2000
2922607,2,31/12/2000
2922706,1,31/12/2000
2922730,4,31/12/2000
2922755,4,31/12/2000
2922854,1,31/12/2000
2922904,2,31/12/2000
2922904,1,31/12/2000
2923001,3,31/12/2000
2923050,5,31/12/2000
2923100,1,31/12/2000
2923209,75,31/12/2000
2923407,11,31/12/2000
2923704,44,31/12/2000
2923803,51,31/12/2000
2923902,10,31/12/2000
2924009,102,31/12/2000
2924058,87,31/12/2000
2924207,29,31/12/2000
2924306,2,31/12/2000
2924504,2,31/12/2000
2924652,4,31/12/2000
2924702,3,31/12/2000
2924801,6,31/12/2000
2924900,55,31/12/2000
2925006,12,31/12/2000
2925204,2,31/12/2000
2925253,1,31/12/2000
2925303,224,31/12/2000
2925402,3,31/12/2000
2925501,2,31/12/2000
2925600,1,31/12/2000
2925931,21,31/12/2000
2925956,3,31/12/2000
2926004,5,31/12/2000
2926301,3,31/12/2000
2926400,1,31/12/2000
2926608,84,31/12/2000
2926806,1,31/12/2000
2927002,2,31/12/2000
2927200,7,31/12/2000
2927309,1,31/12/2000
2927408,809,31/12/2000
2927507,1,31/12/2000
2927606,6,31/12/2000
2927705,12,31/12/2000
2927903,1,31/12/2000
2928000,13,31/12/2000
2928059,2,31/12/2000
2928109,5,31/12/2000
2928208,1,31/12/2000
2928505,2,31/12/2000
2928703,25,31/12/2000
2928802,51,31/12/2000
2928901,1,31/12/2000
2929305,1,31/12/2000
2929602,7,31/12/2000
2929800,4,31/12/2000
2929909,1,31/12/2000
2930006,92,31/12/2000
2930105,163,31/12/2000
2930501,52,31/12/2000
2930600,7,31/12/2000
2930709,17,31/12/2000
2930766,43,31/12/2000
2930774,23,31/12/2000
2930808,2,31/12/2000
2931004,73,31/12/2000
2931053,14,31/12/2000
2931103,4,31/12/2000
