geocode,valor,data
2913507,5,31/12/2008
2914000,22,31/12/2008
2914604,12,31/12/2008
2914802,9,31/12/2008
2914901,2,31/12/2008
2915007,1,31/12/2008
2915403,7,31/12/2008
2915502,2,31/12/2008
2915601,2,31/12/2008
2916005,7,31/12/2008
2916203,10,31/12/2008
2916302,5,31/12/2008
2916609,12,31/12/2008
2917003,20,31/12/2008
2917102,6,31/12/2008
2917607,2,31/12/2008
2917706,2,31/12/2008
2918001,10,31/12/2008
2918456,3,31/12/2008
2918555,41,31/12/2008
2918605,1,31/12/2008
2919009,2,31/12/2008
2919058,8,31/12/2008
2919157,1,31/12/2008
2919207,111,31/12/2008
2919306,15,31/12/2008
2919553,10,31/12/2008
2919926,3,31/12/2008
2919959,2,31/12/2008
2920007,2,31/12/2008
2920700,2,31/12/2008
2920908,11,31/12/2008
2921104,1,31/12/2008
2921203,1,31/12/2008
2921302,5,31/12/2008
2921807,45,31/12/2008
2922052,8,31/12/2008
2922201,5,31/12/2008
2922706,47,31/12/2008
