geocode,valor,data
2922201,1,31/12/2001
2922409,2,31/12/2001
2922904,12,31/12/2001
2923035,1,31/12/2001
2923100,4,31/12/2001
2923209,2,31/12/2001
2923357,1,31/12/2001
2923407,1,31/12/2001
2923605,1,31/12/2001
2923704,6,31/12/2001
2924009,2,31/12/2001
2924108,1,31/12/2001
2924306,4,31/12/2001
2924504,1,31/12/2001
2924652,1,31/12/2001
2925105,2,31/12/2001
2925303,1,31/12/2001
2925600,7,31/12/2001
2925907,1,31/12/2001
2925956,2,31/12/2001
2926004,3,31/12/2001
2926202,1,31/12/2001
2926301,2,31/12/2001
2926400,3,31/12/2001
2926509,2,31/12/2001
2926608,4,31/12/2001
2926707,2,31/12/2001
2926806,1,31/12/2001
2927200,3,31/12/2001
2927408,24,31/12/2001
2927507,3,31/12/2001
2928000,2,31/12/2001
2928109,6,31/12/2001
2928307,1,31/12/2001
2928505,31,31/12/2001
2928802,1,31/12/2001
2929057,3,31/12/2001
2929255,4,31/12/2001
2929305,2,31/12/2001
2929404,4,31/12/2001
2929750,11,31/12/2001
2929800,2,31/12/2001
2929909,1,31/12/2001
2930204,1,31/12/2001
2930303,1,31/12/2001
2930402,5,31/12/2001
2930501,6,31/12/2001
2930709,2,31/12/2001
2930808,2,31/12/2001
2931103,1,31/12/2001
2931509,3,31/12/2001
2931905,8,31/12/2001
2932408,6,31/12/2001
2932606,5,31/12/2001
2933000,5,31/12/2001
2933059,1,31/12/2001
2933307,5,31/12/2001
2933604,8,31/12/2001
3103405,4,31/12/2001
3106200,84,31/12/2001
3106705,2,31/12/2001
3107406,2,31/12/2001
3108602,3,31/12/2001
3110004,2,31/12/2001
3112703,1,31/12/2001
3116100,1,31/12/2001
3118601,2,31/12/2001
3119104,1,31/12/2001
3119500,1,31/12/2001
3120904,3,31/12/2001
3121605,1,31/12/2001
3124302,2,31/12/2001
3127073,2,31/12/2001
3127701,1,31/12/2001
3127800,1,31/12/2001
3129806,11,31/12/2001
3131307,1,31/12/2001
3131901,1,31/12/2001
3132107,1,31/12/2001
3133303,1,31/12/2001
3134202,1,31/12/2001
3135050,1,31/12/2001
3135100,13,31/12/2001
3136702,2,31/12/2001
3140852,1,31/12/2001
3142908,2,31/12/2001
3143302,30,31/12/2001
3144805,3,31/12/2001
3145059,1,31/12/2001
3149150,1,31/12/2001
3151206,2,31/12/2001
3152204,1,31/12/2001
3154507,1,31/12/2001
3154606,5,31/12/2001
3155603,1,31/12/2001
3157005,5,31/12/2001
3157807,23,31/12/2001
3161106,1,31/12/2001
3170206,2,31/12/2001
3170651,1,31/12/2001
3170800,1,31/12/2001
3170909,1,31/12/2001
3171030,1,31/12/2001
3171204,4,31/12/2001
3200805,1,31/12/2001
3202009,1,31/12/2001
3203601,1,31/12/2001
3203700,1,31/12/2001
3204005,3,31/12/2001
3204708,1,31/12/2001
3205309,1,31/12/2001
3301900,1,31/12/2001
3302403,1,31/12/2001
3304557,10,31/12/2001
3501608,2,31/12/2001
3502101,2,31/12/2001
3502804,70,31/12/2001
3503208,2,31/12/2001
3509502,3,31/12/2001
3517109,2,31/12/2001
3525904,2,31/12/2001
3529401,1,31/12/2001
3530102,1,31/12/2001
3537305,2,31/12/2001
3538907,1,31/12/2001
3543402,4,31/12/2001
3546256,1,31/12/2001
3546900,1,31/12/2001
3547809,1,31/12/2001
3548708,1,31/12/2001
3548906,1,31/12/2001
3549805,2,31/12/2001
3549904,1,31/12/2001
3550308,40,31/12/2001
3552205,3,31/12/2001
3552403,3,31/12/2001
3553708,1,31/12/2001
4108304,2,31/12/2001
4120903,1,31/12/2001
4126900,2,31/12/2001
4216602,1,31/12/2001
4314902,1,31/12/2001
5000708,8,31/12/2001
5001102,40,31/12/2001
5002308,2,31/12/2001
5002704,26,31/12/2001
5003207,18,31/12/2001
5004106,1,31/12/2001
5005004,1,31/12/2001
5005202,1,31/12/2001
5005608,1,31/12/2001
5005806,4,31/12/2001
5008305,28,31/12/2001
5101803,8,31/12/2001
