geocode,valor,data
2804458,1,2008-12-31
2804508,2,2008-12-31
2805307,3,2008-12-31
2805505,5,2008-12-31
2807501,22,2008-12-31
2900306,37,2008-12-31
2900355,4,2008-12-31
2900405,9,2008-12-31
2900900,1,2008-12-31
2901155,2,2008-12-31
2901353,1,2008-12-31
2901908,20,2008-12-31
2902054,29,2008-12-31
2902252,3,2008-12-31
2903003,15,2008-12-31
2903102,179,2008-12-31
2903201,16,2008-12-31
2903276,1,2008-12-31
2903300,8,2008-12-31
2903409,68,2008-12-31
2903607,1,2008-12-31
2904001,1,2008-12-31
2904704,3,2008-12-31
2905305,1,2008-12-31
2905602,62,2008-12-31
2906204,4,2008-12-31
2906907,2,2008-12-31
2907004,11,2008-12-31
2907905,1,2008-12-31
2908002,45,2008-12-31
2908408,1,2008-12-31
2908804,3,2008-12-31
2909208,3,2008-12-31
2909307,3,2008-12-31
2910107,1,2008-12-31
2910404,26,2008-12-31
2910503,189,2008-12-31
2910750,1,2008-12-31
2910859,2,2008-12-31
2910909,4,2008-12-31
2911006,3,2008-12-31
2911204,109,2008-12-31
2911253,1,2008-12-31
2911501,6,2008-12-31
2911709,4,2008-12-31
2911808,21,2008-12-31
2911857,1,2008-12-31
2912103,8,2008-12-31
2912301,1,2008-12-31
2912707,3,2008-12-31
2913457,1,2008-12-31
2913507,5,2008-12-31
2914000,22,2008-12-31
2914604,12,2008-12-31
2914802,9,2008-12-31
2914901,2,2008-12-31
2915007,1,2008-12-31
2915403,7,2008-12-31
2915502,2,2008-12-31
2915601,2,2008-12-31
2916005,7,2008-12-31
2916203,10,2008-12-31
2916302,5,2008-12-31
2916609,12,2008-12-31
2917003,20,2008-12-31
2917102,6,2008-12-31
2917607,2,2008-12-31
2917706,2,2008-12-31
2918001,10,2008-12-31
2918456,3,2008-12-31
2918555,41,2008-12-31
2918605,1,2008-12-31
2919009,2,2008-12-31
2919058,8,2008-12-31
2919157,1,2008-12-31
2919207,111,2008-12-31
2919306,15,2008-12-31
2919553,10,2008-12-31
2919926,3,2008-12-31
2919959,2,2008-12-31
2920007,2,2008-12-31
2920700,2,2008-12-31
2920908,11,2008-12-31
2921104,1,2008-12-31
2921203,1,2008-12-31
2921302,5,2008-12-31
2921807,45,2008-12-31
2922052,8,2008-12-31
2922201,5,2008-12-31
2922706,47,2008-12-31
